yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,post,lbidder_size,med_mtb_sect
1994,1,1,0,1,.78915232,1.1159595,.27868891,1.0746106,.005541537,0,.080699995,0,6.7019606,1.4237459
1994,1,1,0,1,.78155309,1.2645582,.28701508,1.0646471,.012290127,0,.0788,0,5.9053617,1.4237459
1994,1,0,1,1,2.8100774,1.5109788,.56450933,.75024742,.019519936,0,.084600002,0,5.5529594,1.4237459
1994,1,0,1,1,1.560183,1.620472,.4958365,.74875975,.19930473,0,.085699998,0,6.3985949,1.4237459
1994,1,0,0,1,.38167939,3.0386779,.18054926,.43231162,.12359129,0,.0788,0,4.8751974,1.4237459
1995,1,1,1,1,.3975729,1.4606334,.47623366,.65187657,.020463103,0,.068099998,0,7.0613341,1.573069
1995,0,1,0,1,.019310344,1.1166352,.34269705,.95707738,.0065147202,0,.072999999,0,5.1590552,1.573069
1995,1,1,0,1,.34168297,1.0311933,.27810681,.95469791,.001525505,0,.070199996,0,7.2668276,1.573069
1995,1,1,0,1,1.1985562,1.1354672,.24813652,1.2242653,.0040273531,0,.0682,0,6.8405466,1.573069
1995,0,1,0,1,.0661157,.98754668,.25425884,.49615809,.042070646,0,.0682,0,5.894403,1.573069
1995,1,0,1,0,.1199147,1.1828322,.28446743,1.1766822,.0051514078,0,.0757,0,9.5178251,1.573069
1995,1,0,0,1,.33333334,.67769659,.031957533,.19586177,.070198245,0,.074099995,0,1.0986123,1.573069
1995,1,1,0,1,.62030393,1.1326844,.2745899,1.2243977,.002665983,0,.073200002,0,7.5878172,1.573069
1995,0,0,0,1,.11812627,1.2026203,.1737054,.88393354,.037754055,0,.0757,0,6.196444,1.573069
1995,0,1,0,1,.016680567,1.0538598,.2828494,1.3358688,.001013597,0,.0757,0,7.0892429,1.573069
1995,0,1,1,1,.071924664,1.4778539,.37589788,.90323722,.0055715721,0,.072999999,0,6.0326667,1.573069
1996,1,0,0,1,.58473879,1.1900431,.28244802,1.0813733,.00099656498,0,.0766,0,8.7387352,1.5434539
1996,0,0,1,1,.84362376,.91848338,.11131239,1.1374851,.035417579,0,.0766,0,3.165781,1.5434539
1996,0,0,1,1,.014857142,1.1287514,.31883425,1.0446881,.001533891,0,.0735,0,5.1647859,1.5434539
1996,0,0,0,1,.13600001,3.0514851,.001397787,.35037857,.43657541,.28654629,.0735,0,2.9957323,1.5434539
1996,0,1,1,1,.043565147,1.9248582,.36877352,.91223377,.014497207,0,.075000003,0,7.1316986,1.5434539
1996,0,1,0,1,.27747115,5.2636952,0,.49693203,.29472005,0,.075000003,0,7.7532864,1.5434539
1996,1,1,0,1,.80280942,1.3683057,.27783096,1.1469325,.0033993339,0,.071999997,0,9.1642962,1.5434539
1996,0,0,0,1,.015151516,1.3536514,.27620175,1.2899888,.003064695,0,.0766,0,5.894403,1.5434539
1996,0,1,0,1,3,2.0842831,0,.085482903,.47525495,0,.0735,0,1.7917595,1.5434539
1996,1,1,1,1,.7738812,1.160055,.30511618,1.1928105,.010099121,0,.0766,0,7.113956,1.5434539
1996,1,1,1,0,.01031425,1.5300378,.52715516,.76379311,.10301724,0,.071999997,0,8.0752716,1.5434539
1996,0,0,0,1,.15286832,1.5252944,.28643405,1.2928255,.0029653939,0,.071999997,0,7.9514532,1.5434539
1996,1,1,0,1,1.1254902,1.2673788,.28907225,1.1848035,.020646673,0,.071000002,0,7.8438487,1.5434539
1996,1,0,0,1,3.0369599,1.1771981,.34038523,.9655717,.019151391,0,.074200004,0,7.3498735,1.5434539
1996,1,1,1,1,.41858545,1.9248582,.36877352,.91223377,.014497207,0,.076499999,0,7.9912539,1.5434539
1996,1,1,1,1,.50330836,1.133444,.32936057,.9912352,.003380578,0,.073899999,0,8.072155,1.5434539
1996,0,1,0,1,.11616925,5.2636952,0,.49693203,.29472005,0,.071999997,0,8.5743294,1.5434539
1996,1,1,1,1,.053929746,5.2636952,0,.49693203,.29472005,0,.077100001,0,8.7648344,1.5434539
1996,1,1,0,1,.12148412,1.3159294,.29396728,1.3969069,.0071248552,0,.074200004,0,7.7798853,1.5434539
1996,1,1,0,1,.11046686,5.2636952,0,.49693203,.29472005,0,.077100001,0,7.9645247,1.5434539
1996,0,1,0,1,.070895523,5.2636952,0,.49693203,.29472005,0,.076499999,0,7.2004247,1.5434539
1996,1,1,0,1,.62565476,1.2994163,.45490894,1.3188249,.0093468782,0,.074600004,0,6.7334018,1.5434539
1997,0,1,1,1,.045334041,2.8000329,.045173518,.31058574,.016846651,0,.0722,0,9.0285912,1.769793
1997,1,1,0,1,.1123656,1.1604767,.22980106,1.3110574,.0044924938,0,.0722,0,6.4785094,1.769793
1997,1,1,1,1,.024397766,1.2195106,.29434946,1.1559889,.0022341229,0,.073100001,0,8.0219126,1.769793
1997,0,1,1,1,.049545698,2.8000329,.045173518,.31058574,.016846651,0,.075500004,0,8.7336597,1.769793
1997,0,1,1,1,.013759791,3.120559,.14500482,1.1103116,.039640218,0,.071500003,0,5.9480348,1.769793
1997,1,0,0,1,.27619147,1.2969015,.26369125,1.3431194,.006160717,0,.066100001,0,7.9592757,1.769793
1997,1,1,1,1,.097814821,1.204179,.28341499,1.020488,.11241018,0,.066100001,0,6.6970344,1.769793
1997,0,1,0,1,.035824265,2.8000329,.045173518,.31058574,.016846651,0,.073100001,0,8.7181559,1.769793
1997,1,0,0,1,6.4606142,1.2025499,.52769899,.89649314,.04709769,0,.068700001,0,5.4293456,1.769793
1997,0,1,0,1,.011154957,2.8000329,.045173518,.31058574,.016846651,0,.075500004,0,8.7489271,1.769793
1997,0,1,0,1,.08665511,2.8000329,.045173518,.31058574,.016846651,0,.073100001,0,8.9227915,1.769793
1997,0,0,0,1,.37533548,1.7590988,.2310818,1.3469516,.0078520998,0,.067600004,0,8.227108,1.769793
1997,1,1,0,1,.95497519,1.2706988,.21476036,.89153564,.038072083,0,.074099995,0,7.385231,1.769793
1997,0,1,0,1,.12348837,1.129542,.22101907,.97577363,.014892708,0,.073100001,0,4.4543471,1.769793
1997,0,1,0,1,.023793103,1.4105302,.25996858,.94962448,.010434308,0,.071500003,0,7.1739583,1.769793
1997,0,1,1,1,.01851212,2.8000329,.045173518,.31058574,.016846651,0,.075500004,0,8.6536179,1.769793
1997,1,0,0,1,1.8166969,1.0300052,.34406325,1.1839794,.070735931,0,.067600004,0,6.9007306,1.769793
1997,0,0,0,1,.039261878,1.2078279,.38543385,1.0134538,.0054584169,0,.073100001,0,7.8426714,1.769793
1997,1,1,1,1,.28353783,2.1637597,.40922204,.84194797,.0083062919,0,.075800002,0,8.6882849,1.769793
1997,0,0,0,1,.71203125,1.385525,.54170144,.70278436,.0070484919,0,.068700001,0,4.1588831,1.769793
1997,0,0,1,1,.063671708,3.120559,.14500482,1.1103116,.039640218,0,.07,0,5.6371384,1.769793
1998,0,0,1,1,.073506102,2.2787473,.3782413,.53766644,.026644317,0,.0669,0,6.3079782,1.7782974
1998,0,0,0,1,.06891799,2.0475547,.46922719,.92877734,.03071849,0,.065499999,0,7.2800083,1.7782974
1998,1,0,0,1,.032091919,1.1538789,.39854062,1.0887595,.007345642,0,.065200001,0,7.8336,1.7782974
1998,0,0,0,1,.47475183,1.2885983,.38190544,1.0931277,.0068416218,0,.062199999,0,8.4411755,1.7782974
1998,1,0,1,1,2.3287053,1.122595,.54046261,.53778619,.19384114,0,.064000003,0,7.4424925,1.7782974
1998,1,1,0,1,1.4927422,1.462417,.33238488,1.4554124,.032354262,0,.062199999,0,6.5971456,1.7782974
1998,1,0,1,1,.8655827,1.6260694,.37587959,1.0606964,.001099484,0,.065499999,0,6.2766433,1.7782974
1998,1,1,1,1,.071647465,2.1871376,.0089429738,.77485883,.10936206,0,.065200001,0,6.7661915,1.7782974
1998,0,1,1,1,.013081237,2.2787473,.3782413,.53766644,.026644317,0,.067199998,0,6.1249971,1.7782974
1998,1,1,0,1,.049500141,1.437215,.29384941,1.2742059,.001754832,0,.062199999,0,8.870944,1.7782974
1998,1,0,0,1,.81388658,1.2109272,.29182073,1.3391851,.001142905,0,.062399998,0,7.551712,1.7782974
1998,1,0,0,1,.43622643,2.2315683,.53479546,.6678226,.013544182,0,.0669,0,4.6634393,1.7782974
1998,1,0,0,1,.03147551,1.2885983,.38190544,1.0931277,.0068416218,0,.064000003,0,8.4969902,1.7782974
1998,0,0,0,1,.081549294,2.4949992,.30253017,.7866984,.040042896,0,.0669,0,4.9558272,1.7782974
1998,0,1,0,1,.10270587,1.3056945,.27825212,1.0434273,.004039919,0,.0669,0,4.4426513,1.7782974
1998,1,0,0,1,.013565138,1.6272209,.22167127,.26049414,.014058686,0,.063699998,0,9.2965183,1.7782974
1998,1,0,1,1,.10202911,1.8937198,.41137049,.73141026,.007737007,0,.064000003,0,9.434124,1.7782974
1998,1,0,1,1,.19884245,1.3926547,.26200977,1.2189943,.0032787691,0,.062199999,0,5.7397928,1.7782974
1998,0,1,0,1,.02335689,1.1914687,.36860415,1.0532237,.0092904503,0,.0669,0,5.6454468,1.7782974
1998,1,1,0,1,.79738939,1.2159088,.43357334,1.1147698,.000307768,0,.0669,0,7.2122946,1.7782974
1998,0,0,1,1,.07445652,2.4949992,.30253017,.7866984,.040042896,0,.065300003,0,5.2149358,1.7782974
1998,1,0,0,1,.07482896,1.2530148,.28723282,1.0636441,.012461063,0,.065300003,0,9.2669096,1.7782974
1998,0,0,1,1,.59265822,1.405564,.30712667,.72020721,.046110447,0,.065300003,0,5.0625949,1.7782974
1999,1,1,1,1,.088054605,1.2948352,.48332164,1.1747578,0,0,.075500004,0,6.3733196,1.5387784
1999,1,0,0,1,.034152694,1.3774098,.293881,1.2438813,.0098432694,0,.075500004,0,7.9384456,1.5387784
1999,1,0,0,1,.034470078,1.2065172,.28572848,.88260996,.0089383256,0,.073600002,0,8.432724,1.5387784
1999,1,0,1,1,1.9305407,1.5643469,.25758263,1.3167361,.013090475,0,.071900003,0,6.4441314,1.5387784
1999,1,1,0,1,.10156672,1.1317778,.24631561,.79480934,.020111825,0,.066399999,0,7.5234814,1.5387784
1999,1,0,0,1,.35507137,1.3774098,.293881,1.2438813,.0098432694,0,.069299996,0,7.4679422,1.5387784
1999,1,0,0,1,.24922481,1.0213298,.42700446,.10436472,.022417106,0,.072300002,0,5.5529594,1.5387784
1999,1,0,1,1,.94024628,1.8769286,.29611522,.70509863,.014496186,0,.064000003,0,6.0063534,1.5387784
1999,1,0,0,1,.22931896,1.2893891,.28857458,1.1345838,.10526815,0,.074000001,0,6.7810578,1.5387784
1999,1,0,1,1,1.5095519,1.2065172,.28572848,.88260996,.0089383256,0,.066399999,0,8.2814713,1.5387784
1999,1,0,1,1,1.1755315,1.4999205,.31320077,1.2933565,.0034587991,0,.073899999,0,8.8235006,1.5387784
1999,1,1,0,1,1.2325211,1.2373831,.27732065,1.2741722,.0057277312,0,.066399999,0,8.273592,1.5387784
1999,1,0,0,1,.29804111,1.0046121,.33411318,1.0007621,.013107731,0,.071900003,0,7.7349963,1.5387784
1999,1,0,0,1,.44706994,1.322896,.32620353,1.1780305,.00309656,0,.071900003,0,8.0808563,1.5387784
1999,1,0,0,1,.062761761,1.1344965,.25528917,.69162333,.0044667549,0,.077800006,0,8.2555685,1.5387784
1999,1,0,0,1,.73427051,1.2156177,.31146315,1.0336245,.024296397,0,.066199996,0,9.0856838,1.5387784
1999,1,0,0,1,.018706417,1.1284739,.61652589,.75091243,.055832859,.0041441428,.073899999,0,7.5903468,1.5387784
1999,0,0,1,0,.24521436,1.1344965,.25528917,.69162333,.0044667549,0,.074000001,0,8.7516327,1.5387784
1999,0,0,0,1,.18211411,1.3774098,.293881,1.2438813,.0098432694,0,.071900003,0,8.0567436,1.5387784
1999,1,0,1,1,.22301389,1.2519658,.20821077,.82497782,.037012465,0,.064000003,0,7.9655457,1.5387784
1999,1,0,1,1,1.5467896,1.1200467,.36052257,.95574152,.08000803,0,.071900003,0,7.5196924,1.5387784
1999,1,0,1,1,.38649607,1.3774098,.293881,1.2438813,.0098432694,0,.071900003,0,8.0662079,1.5387784
1999,1,0,1,1,.62721282,1.1479473,.23481408,.82754916,.13673127,0,.075500004,0,8.3145876,1.5387784
1999,1,0,1,1,.5797134,1.2948352,.48332164,1.1747578,0,0,.071900003,0,6.4967752,1.5387784
1999,0,1,1,1,.054786325,1.3316118,.32119989,1.1494198,.000272373,0,.066399999,0,4.7621741,1.5387784
1999,0,0,0,1,2.3531034,1.405712,.0042901458,.54154843,.025344862,0,.074000001,0,3.3672957,1.5387784
1999,1,0,0,1,.26073411,1.2948352,.48332164,1.1747578,0,0,.077800006,0,6.418365,1.5387784
1999,1,0,0,1,.7327193,1.2108802,.35762739,1.0074455,.010754467,0,.073600002,0,8.6501493,1.5387784
1999,0,0,0,1,.05590909,1.432295,.47864875,.55303848,.021595243,0,.064000003,0,5.655992,1.5387784
2000,1,1,0,1,.062203392,1.0926819,.32160819,.95871603,.001849031,0,.076499999,0,5.869297,1.6956685
2000,0,0,1,1,.10243902,1.4128119,.42534184,.24769089,.001815028,0,.076399997,0,4.4067192,1.6956685
2000,0,0,1,1,.011117323,1.7693204,.57042277,.77500284,.087526426,.0026836321,.074499995,0,9.449357,1.6956685
2000,1,0,0,1,3.6991036,1.1265835,.33944497,1.205682,.006368916,0,.076799996,0,7.7397943,1.6956685
2000,0,0,0,1,.62173915,1.4128119,.42534184,.24769089,.001815028,0,.076700002,0,4.2341065,1.6956685
2000,1,0,0,1,1.8850995,1.3580594,.33307317,1.0756439,.032718979,0,.076799996,0,9.0467625,1.6956685
2000,1,0,1,1,2.0676434,1.0389546,.3358894,.82377481,.0061340928,0,.076200001,0,8.6517239,1.6956685
2000,0,0,0,1,.012592369,1.0363578,.43356815,.8113203,.013745367,0,.076399997,0,9.4926577,1.6956685
2000,1,0,1,1,.3241154,1.6140469,.58122605,.68055558,.032040231,0,.075500004,0,9.1514397,1.6956685
2000,0,1,0,1,.048363429,1.2667872,.31905341,1.1562461,.043879222,0,.076799996,0,7.0866919,1.6956685
2001,1,0,0,1,.14464974,1.2948536,.25729284,.61172473,.030119164,0,.071800001,0,9.8551893,1.6713644
2001,0,0,1,1,.029207921,2.0832756,.57026809,.79976487,.060458299,.002829955,.067699999,1,9.2202911,1.6713644
2001,1,0,1,1,.91235268,1.124398,.28241289,.63675952,.2653366,0,.069799997,0,7.7873821,1.6713644
2001,1,0,0,1,.14842881,1.3229045,.35729861,.95444322,0,0,.070300005,1,9.6327286,1.6713644
2001,1,0,0,0,.24716383,1.3686035,.21357605,.5950048,.010691694,0,.070300005,1,10.309952,1.6713644
2001,1,0,0,0,.13182145,2.0832756,.57026809,.79976487,.060458299,.002829955,.069799997,0,9.0254555,1.6713644
2002,0,0,0,1,.054229934,1.3386371,.36522591,1.1668401,.0040253778,0,.063100003,1,8.9666119,1.4851038
2002,1,0,0,1,.035316017,2.4583588,.43507233,.18995167,.020726409,0,.063100003,1,7.0518556,1.4851038
2002,0,0,1,1,.12438776,1.2804378,.35448682,1.0635142,.0067517851,0,.067600004,1,6.8875527,1.4851038
2002,0,0,0,1,.096472733,1.2089773,.38337454,.61895454,.013945598,0,.065300003,1,9.7727518,1.4851038
2003,0,0,1,1,.10305029,1.5132082,.52749872,.76160944,.00326622,0,.055399999,1,8.4871464,1.6895124
2003,0,0,0,1,2.4383924,1.0928198,.44170544,.85108429,0,0,.049699999,1,6.5985088,1.6895124
2003,0,0,1,1,.042962126,1.5279323,.33947966,1.0697834,.0034448239,0,.056199998,1,7.4781699,1.6895124
2004,0,0,1,1,1.2595326,1.0159751,.29219249,.96905434,.003757145,0,.056500003,1,6.7007313,1.8374705
2004,0,1,0,1,.08360853,1.1513448,.38364086,.86639726,0,0,.060100004,1,8.6680241,1.8374705
2004,0,0,0,1,.015064779,1.634961,.48561698,.84618866,.002552635,0,.055,1,8.8005657,1.8374705
2005,1,0,1,0,.17934498,1.6097857,.25994056,.64097708,.01744803,0,.0513,1,9.7644558,1.9357326
2005,1,1,0,1,.32181805,1.1406131,.30524608,.84380746,.0096087977,0,.049600001,1,10.220012,1.9357326
2005,0,0,0,1,.13350001,.99271756,.20526378,.47603545,.0063200719,0,.050900001,1,5.9914646,1.9357326
2006,0,0,1,1,.98299319,1.731042,.56436068,1.1110818,.026827356,0,.058899999,1,6.7821922,2.0441444
2006,1,0,0,1,.11131943,1.4632093,.24974263,1.0386099,.024286989,0,.056799997,1,8.3586664,2.0441444
2006,0,0,0,1,.51381218,1.8868107,.17417216,.7618795,.031896848,0,.058400001,1,5.1984968,2.0441444
2006,0,0,1,1,.80158019,.98000008,.417539,.64339322,.15297255,0,.055100001,1,7.9762521,2.0441444
2006,1,1,0,1,.79488003,1.1672742,.15894926,.57526761,.0050777239,0,.056799997,1,7.6009026,2.0441444
2007,1,0,0,1,1.0802577,1.2798369,.14011939,1.2975605,.01425919,0,.053000003,1,7.8328075,1.9772267
2008,1,0,0,1,.036295641,1.260042,.15469742,.6951248,.022199329,0,.056399997,1,9.5561972,1.3820181
2008,1,1,1,1,1.0360905,2.0092688,.35039616,.97531223,.0048793592,0,.056700002,1,8.6828775,1.3820181
2008,0,0,0,1,1.2333333,1.1332635,.33733672,.80172777,.0096923728,0,.055100001,1,5.0106354,1.3820181
2009,1,1,0,1,.3292799,1.1707339,.50721937,.86480868,.0019698141,0,.055399999,1,9.2074366,1.5624157
2009,0,0,0,1,.29411766,1.1723946,.24352171,.60543239,.019294411,0,.055399999,1,6.9275579,1.5624157
2009,1,1,0,1,.35483089,1.238057,.22401074,.98935962,.0041758041,0,.055399999,1,5.3327188,1.5624157
2009,1,0,0,0,.32950607,2.1984119,.059253998,.61170655,.27776244,0,.055399999,1,7.0509896,1.5624157
2009,0,0,1,1,.0107227,.9972868,.29543182,.99730831,.055333383,0,.055399999,1,9.0104542,1.5624157
2009,0,0,1,1,.030122699,1.4867589,.31944367,.56044322,.10199951,0,.055399999,1,7.5786567,1.5624157
2009,0,0,1,1,1.1416216,.74415368,.44078839,.94422185,.05172224,0,.052600004,1,6.1758671,1.5624157
2010,1,0,1,1,.59513158,1.1632633,.34713152,.89088738,.025478078,0,.052699998,1,9.5671749,1.5602871
2010,0,0,0,1,.72813219,1.3018625,.32226482,.96480936,.036138054,0,.049600001,1,9.2564602,1.5602871
2010,1,1,1,1,.80848062,1.0676739,.35108009,.83097392,.0019172441,0,.048699997,1,8.5550671,1.5602871
2010,1,1,1,1,.325268,2.0601401,.74676675,.9796989,.10883906,0,.0535,1,7.3920317,1.5602871
2010,0,0,1,1,.038056578,1.5605085,.63739091,.83195865,.005617775,0,.048800003,1,8.9724636,1.5602871
2010,1,0,1,1,.28379473,1.3640302,.4338702,.82249653,.0020916499,0,.046799999,1,10.364545,1.5602871
2010,0,0,1,0,.31135997,2.7450392,.000080899998,1.0510423,.25348935,0,.046799999,1,5.521461,1.5602871
2011,1,1,0,1,.2870048,1.267979,.22978561,.76579249,.03085758,0,.049600001,1,10.215264,1.6284626
2011,0,0,1,1,.13296966,1.6460383,.29507312,.51667041,.012328459,0,.049899999,1,7.9837809,1.6284626
2011,0,0,1,1,.019493844,.91459584,.22223443,.67881709,.10133127,0,.049899999,1,8.8969984,1.6284626
2011,1,1,1,0,1.0408809,1.5535893,.45894322,.36245671,.044912595,0,.0493,1,6.9402223,1.6284626
2011,1,0,0,1,.6082651,1.4942615,.55606288,.7644074,.0049637691,0,.0493,1,9.1206341,1.6284626
2011,1,0,1,1,.47939625,1.0770174,.41206092,.83419317,.063044608,0,.049600001,1,9.19238,1.6284626
2011,1,0,0,0,.085167214,1.8971796,.1690173,.64528245,.18858953,0,.049600001,1,7.8046594,1.6284626
2012,0,0,0,0,.0838539,1.4248081,.36058,.8505224,.0061838082,0,.037999999,1,9.7852106,1.5987375
2012,0,0,1,1,.13157895,1.2307755,.74676675,1.5935844,.0071543199,0,.037999999,1,5.1416636,1.5987375
2012,0,0,1,1,.11267605,1.7882339,.39230931,.90302587,.0035196471,0,.039900001,1,7.6638775,1.5987375
2012,1,1,1,1,.47638822,.87410301,.36477634,.68092829,.041362531,0,.0348,1,8.1761103,1.5987375
2012,0,0,0,1,.34556088,1.6852697,.35239071,.68087035,.003798973,0,.034699999,1,8.2327061,1.5987375
2012,0,0,1,1,.082499996,1.2567259,.29097888,1.0621065,.0021771351,0,.0348,1,5.480639,1.5987375
2012,1,0,0,1,.50011218,1.2974492,.47608432,.90110409,.006883088,0,.037999999,1,9.2609386,1.5987375
2013,0,0,1,1,.18341893,1.1400017,.18733233,.67278099,.0074235252,0,.043400001,1,7.2174435,1.7445939
2013,1,0,0,1,.27582991,1.5749545,.45846575,.79021001,.016140088,0,.039000001,1,9.8862906,1.7445939
2013,0,0,1,1,.073637374,1.5749545,.45846575,.79021001,.016140088,0,.037300002,1,10.020159,1.7445939
2013,0,0,0,1,.26456892,1.0865555,.36104557,.63409668,.0071940781,0,.037300002,1,9.559165,1.7445939
2013,0,0,0,1,.36292574,1.8607044,.28731465,1.1242136,.031020176,0,.045400001,1,7.4905295,1.7445939
2013,0,0,0,1,.050914284,1.2171478,.4451783,.62138069,.0076067401,0,.0462,1,9.8748827,1.7445939
2013,0,0,0,1,.60185188,1.1747031,.49975458,1.114096,.002243899,0,.044899996,1,4.6821313,1.7445939
2014,0,0,1,1,.74451613,1.3322178,.34217104,1.0668011,.001028594,0,.040799998,1,5.0434251,1.8210741
2014,1,0,1,1,.61506855,1.6298783,.43969589,.96319121,.0096292328,0,.0392,1,8.9987545,1.8210741
2014,0,0,1,1,.19177863,1.791368,.41828164,.95140374,.025090266,0,.0416,1,10.350095,1.8210741
2014,1,1,1,1,.24139449,2.2706094,.41094869,.77680999,.0021760811,0,.0416,1,10.410365,1.8210741
2014,1,0,1,1,.31988361,1.5899917,.49421355,.95202196,.011027345,0,.0392,1,8.6729994,1.8210741
2014,1,0,0,1,.1048466,1.1732538,.37643588,.65054232,.012562354,0,.0416,1,9.7437296,1.8210741
2014,0,0,0,1,.07692308,1.3099988,0,.71157742,.025873374,.021461787,.0392,1,3.6635616,1.8210741
2014,1,0,1,1,.88887405,1.3458712,.2954216,1.026697,.0017603959,0,.0416,1,9.2279835,1.8210741
2014,0,0,0,1,.026195023,1.5449357,.40669277,.89056754,.0000206571,0,.0392,1,8.8410139,1.8210741
2014,1,0,1,1,.14435256,1.3193638,.45071492,.56665558,.0079537136,0,.041100003,1,10.508786,1.8210741
1993,0,0,1,1,.24380553,1.0608743,.38276747,.16202433,.054561894,0,.075800002,0,4.0140738,1.8672003
1993,0,1,0,1,.10020863,.88956344,.35607928,.3882606,.010026324,0,.071699999,0,4.0686507,1.8672003
1994,0,0,0,1,.12521455,1.7656252,.022027692,.2257079,.41377401,.078070566,.083400004,0,4.6426759,1.6361793
1994,0,0,1,1,.45509467,1.3937479,0,.029628819,.042965073,0,.070799999,0,3.6175177,1.6361793
1994,1,1,0,1,.17447409,.97940224,0,.12529768,.31739679,0,.083400004,0,3.314595,1.6361793
1994,0,1,0,0,.036256667,1.9402572,.018681427,.12064686,.001337911,0,.0748,0,6.502244,1.6361793
1994,0,0,0,0,.23880927,1.2288312,.30889934,.12410102,.016694795,0,.083400004,0,4.1461225,1.6361793
1994,0,1,0,1,.10811167,1.5141613,.0015692899,.22495171,.005100193,0,.084600002,0,3.124752,1.6361793
1994,0,1,0,1,.12018868,1.645501,.0084964084,.40158534,.050507803,.28627694,.084600002,0,5.0689044,1.6361793
1995,0,1,1,1,.21802075,2.8878958,.063608505,.27254155,.17494661,0,.076499999,0,4.4355159,1.7731007
1995,0,1,0,1,3.8805125,1.151471,.22052507,.88417548,.01317504,0,.070199996,0,1.8220866,1.7731007
1995,0,0,0,1,.3332932,1.1541097,.12987114,.040296759,.14447482,0,.074099995,0,1.6468542,1.7731007
1995,1,1,0,1,.10828418,1.1921049,0,.076410234,.1029065,0,.080299996,0,5.9215784,1.7731007
1995,0,1,0,1,.047297299,1.9072455,.19667822,.052132063,.028849913,0,.070199996,0,5.4026775,1.7731007
1995,0,1,0,1,.11139616,1.2421302,.0017151301,.10694496,.003641353,0,.0682,0,2.6954377,1.7731007
1995,0,1,0,1,3.271785,.77713001,.35786092,.37318721,.014667106,0,.0757,0,.55863303,1.7731007
1995,1,1,0,1,1.8225807,1.6497166,.3065533,.11774708,.036911085,0,.0682,0,3.4339871,1.7731007
1995,0,0,0,1,1.9,.67769659,.19095953,.0067895032,.10894573,0,.072999999,0,.69314718,1.7731007
1995,0,1,0,1,.12493308,1.9072455,.19667822,.052132063,.028849913,0,.082600005,0,4.4641423,1.7731007
1995,1,0,0,1,.25578949,1.4119647,.16190147,.32032776,.017173981,.013066432,.081199996,0,6.856462,1.7731007
1995,1,1,1,1,.067924529,1.2951837,.35586935,.11578928,.061199758,0,.0682,0,3.9702919,1.7731007
